track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,predicted_genre_id,predicted_genre_prob,predicted_genre,classification_probability
4GcfrUOEolR360d7XiINFf,Pandemonium,2kxP07DLgs4xlWz8YHlvfh,NIKI,2JYYakgDf5R0Ych28NvYkS,227000,2020-09-09,41,0.699,0.515,8,-7.898,0,0.0452,0.796,0.13,0.164,0.517,78.0,4,0.7533984184265137,R&B,75.33984184265137%
5DttNeiizFqWUON9hZBqTY,Babylon,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,05c49JgPmL4Uz2ZeqRx5SP,161733,2020-05-29,71,0.698,0.799,2,-4.372,1,0.0342,0.0129,5.46e-06,0.215,0.351,115.957,5,0.7526474595069885,Rock,75.26474595069885%
3TDUktzfYXMWjkWqwoT5F1,Lights,3Nrfpe0tUJi4K4DXYWgMUX,BTS,1nScVw87kRJiT2bg2Kswhp,292853,2020-07-14,71,0.608,0.644,5,-5.588,1,0.0314,0.156,0.0,0.124,0.431,99.005,5,0.7524327635765076,Rock,75.24327635765076%
24bnCCysWnbNRNUT4LpHcP,Everything We Need,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0FgZKfoU2Br5sHOfvZKTI9,116559,2019-10-25,63,0.894,0.416,9,-6.823,0,0.0538,0.312,0.0,0.146,0.463,116.96,4,0.7522128224372864,R&B,75.22128224372864%
1RsD951uUUlJx0MRioZfev,Cry About It Later,6jJ0s89eD6GaHleKKya26X,Katy Perry,38hfmutL8qSnflpigbMoLw,189772,2020-08-28,75,0.692,0.67,2,-5.829,0,0.0871,0.0796,1.65e-05,0.248,0.445,126.004,4,0.751038670539856,R&B,75.1038670539856%
3MQMBm2m3UqpT23doEOZc2,Always,25tMQOrIU4LlUo6Sv8v5SE,Gavin James,0PKJ1GtB1639K7P0hbjvfM,247842,2018-04-13,54,0.504,0.483,4,-5.82,1,0.035,0.0533,0.0,0.099,0.161,122.831,5,0.7502957582473755,Rock,75.02957582473755%
1gZFRYcPz3wKevEaNYRwfW,Time - Edit,6fOMl44jA4Sp5b9PpYCkzz,NF,46xdC4Qcvscfs3Ai2RIHcv,230610,2019-07-26,67,0.665,0.703,8,-3.885,1,0.07,0.128,0.0,0.115,0.257,97.968,4,0.750169038772583,R&B,75.0169038772583%
353IDEfNzPJmGNRnOi5kJ1,Wildflower,5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,0vX2Jo5xhltAA7kVdW2hwO,220536,2020-03-27,63,0.643,0.768,6,-4.316,1,0.0455,0.174,0.0,0.469,0.597,108.992,5,0.7500510811805725,Rock,75.00510811805725%
0rIAC4PXANcKmitJfoqmVm,Motivation,2cWZOOzeOm4WmBJRnD5R7I,Normani,2r6BEK0wzXbL8JHyCkeJkG,193837,2019-08-16,77,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,2,0.7492230534553528,Reggae,74.92230534553528%
5RUUkFNqH3GRKHg1xjprOb,Old Me,5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,4VaepdvunK8gHTIdSeiHsC,184666,2020-02-21,21,0.721,0.621,0,-3.639,1,0.0483,0.304,0.0,0.266,0.473,127.976,4,0.7492101192474365,R&B,74.92101192474365%
3EPXxR3ImUwfayaurPi3cm,Be Alright,3QSQFmccmX81fWCUSPTS7y,Dean Lewis,0YZLXTaHLcgl5UdtKDiUXD,196373,2018-06-29,82,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,3,0.7489596605300903,Acoustic,74.89596605300903%
739vCwA3EpBSkk3uDsI2wB,Lemon (feat. Drake) - Drake Remix,5wPoxI5si3eJsYYwyXV4Wi,N.E.R.D,2TKbBIv3QaM46sT9BtHKm1,226106,2018-03-18,64,0.777,0.657,1,-6.434,1,0.237,0.000738,3.34e-06,0.0932,0.245,189.992,4,0.7485425472259521,R&B,74.85425472259521%
2IOFZdYYkFxEHVz1w34PoL,Cherry,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,259186,2019-12-13,79,0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,3,0.7485071420669556,Acoustic,74.85071420669556%
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,1GUfof1gHsqYjoHFym3aim,230761,2018-07-29,74,0.414,0.486,6,-6.431,0,0.0311,0.0129,0.0,0.111,0.368,128.038,5,0.7480565309524536,Rock,74.80565309524536%
2XKFnwB6djxrJCjR3PdeRb,My Bad,6LuN9FCkKOj5PcnpouEgny,Khalid,6KT8x5oqZJl9CcnM66hddo,163973,2019-04-05,63,0.577,0.578,0,-9.146,0,0.0907,0.547,0.59,0.264,0.367,84.963,4,0.7478501200675964,R&B,74.78501200675964%
2tek8UnoiJdkmpPMqa5KRQ,Stir Fry,6oMuImdp5ZcFhWP0ESe6mG,Migos,5ZnasU3vhbAxJxUYNXeqOq,190288,2018-01-26,1,0.814,0.819,2,-5.48,1,0.251,0.00316,0.0,0.133,0.517,181.958,4,0.7474167943000793,R&B,74.74167943000793%
7n7mTiptQT1iNa7rMhcZS8,"A Perfect Christmas - Recorded at OnQ Studios, Manila",7vwlQ7XElRyPMJQGUXBz4O,Tatak Pinoy All-Stars,1aifvRID8WVENI4KDyCx27,283620,2019-11-22,56,0.358,0.571,4,-7.337,1,0.0288,0.663,0.0,0.0935,0.456,183.798,3,0.7472429871559143,Acoustic,74.72429871559143%
2H4c5V0oIfPxuYLBTiUon4,Magkasama tayo sa Kwento ng Pasko - Abs-CBN 2013 Christmas Station Id,2H4bbbOohoe9zhqEsiRi7j,ABS-CBN Music All Star,5eUnsp7rDGlEKIkMkJHYxy,418133,2013-11-27,49,0.624,0.711,0,-4.683,1,0.0354,0.132,0.0,0.0499,0.546,105.991,5,0.7467806339263916,Rock,74.67806339263916%
59aZ0ioyVrmtdut1KfU5aT,Amatz,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,6uydeIIBbr8sN6XdI3rpuy,234374,2019-03-22,52,0.825,0.496,1,-8.562,1,0.0503,0.00817,0.000511,0.0827,0.185,127.987,4,0.7460874915122986,R&B,74.60874915122986%
66orj0qtDgnU6DlmllAxbq,Left & Right,7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,3tWstxfjHMtqt2ZsRvhlYy,201773,2020-06-22,75,0.725,0.823,6,-3.868,0,0.115,0.132,0.0,0.104,0.958,149.994,2,0.7459691166877747,Reggae,74.59691166877747%
5yFSF6qQA1rcLsQRnBsZgb,All Falls Down (feat. Juliander),7vk5e3vY1uw9plTHJAMwjN,Alan Walker,4hlAdqONoJhkjf8u9XMjQr,199111,2017-10-27,69,0.658,0.678,1,-4.407,1,0.058,0.303,0.0,0.361,0.662,97.976,4,0.7457298636436462,R&B,74.57298636436462%
0UBLhedidy1DjSF4ncF5zL,All Falls Down,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,6ndaa5yzks3YifHX1u5Esl,199111,2017-12-22,36,0.658,0.678,1,-4.407,1,0.058,0.303,0.0,0.361,0.662,97.976,4,0.7457298636436462,R&B,74.57298636436462%
5QiiYSr4pJMPOESQznu2IC,WAYO,1slszTGbkp1uNnI6G5uD0X,BANG YE DAM,7d9gYifXh5njpsNEvCmLLP,205164,2020-06-05,69,0.678,0.358,8,-7.37,1,0.0289,0.429,0.0,0.0987,0.724,99.992,3,0.745329737663269,Acoustic,74.5329737663269%
3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0S0KGZnfBGSIssfF54WSJh,180952,2019-03-29,80,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,4,0.7452162504196167,R&B,74.52162504196167%
7LEMGMfmJDd1iLsGD9eV5l,Love Somebody,5JZ7CnR6gTvEMKX4g70Amv,Lauv,4ZpQ0nsefiNRsHEvKyaN1y,142773,2020-07-10,78,0.465,0.468,7,-7.799,1,0.134,0.262,0.0,0.0639,0.373,83.366,4,0.7442312240600586,R&B,74.42312240600586%
50wetCP0Nsx5sIaFHCYlCe,Love Somebody,5JZ7CnR6gTvEMKX4g70Amv,Lauv,3UqBoqEP6JTeAGdrAQdEHD,142773,2020-06-24,57,0.465,0.468,7,-7.799,1,0.134,0.262,0.0,0.0639,0.373,83.366,4,0.7442312240600586,R&B,74.42312240600586%
7jhlKPpAUqgV1m6AOTO19U,Too Much (feat. Timbaland),5ZsFI1h6hIdQRw2ti0hz81,ZAYN,6XMyDP1SroC2aCiLkKw5bA,185790,2018-08-02,0,0.446,0.635,0,-4.476,1,0.0533,0.00434,0.000642,0.122,0.301,89.856,5,0.7438983917236328,Rock,74.38983917236328%
4SHhui9S7lFYGHXikfneGo,Drugs & The Internet,5JZ7CnR6gTvEMKX4g70Amv,Lauv,2NqfZPv5XoqdIFjUDKeVKK,178549,2019-04-26,5,0.454,0.583,2,-6.596,1,0.133,0.321,1.06e-05,0.332,0.216,89.134,4,0.7436820864677429,R&B,74.36820864677429%
78rIJddV4X0HkNAInEcYde,Call On Me - Ryan Riback Extended Remix,02A3cEvlLLCbIMVDrK2GHV,Starley,4pZbAcipxqdFcwjiFkuwes,222040,2016-10-14,55,0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,5,0.7435517311096191,Rock,74.35517311096191%
3y3brCCecHC3Db18aIOnny,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",23fqKkggKUBHNkbKtXEls4,Kygo,1Z7WbPmn7QFoJ2DrNfEehz,215315,2019-04-19,73,0.591,0.705,9,-6.519,0,0.079,0.381,0.000116,0.131,0.27,121.799,4,0.7435498237609863,R&B,74.35498237609863%
38yBBH2jacvDxrznF7h08J,Slow Hands,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,3QLB5s0MY7ERTwh4GpNMkf,188174,2017-10-20,0,0.734,0.418,0,-6.678,1,0.0425,0.0129,0.0,0.0579,0.868,85.909,4,0.7432974576950073,R&B,74.32974576950073%
2ccNaerby1wXA993dY6XsR,if this is the last time,49tQo2QULno7gxHutgccqF,LANY,3G2RelPzbgYpjSIsi0YS0J,203842,2020-07-01,77,0.565,0.586,11,-7.726,1,0.0363,0.0175,0.0,0.204,0.43,147.986,5,0.7430002689361572,Rock,74.30002689361572%
4F1yvJfQ7gJkrcgFJQDjOr,Playinwitme (feat. Kehlani),4qBgvVog0wzW75IQ48mU7v,KYLE,2c1ipXPsfn6ylm6PrQNuDU,191680,2018-05-18,71,0.689,0.584,1,-5.768,0,0.119,0.339,0.0,0.297,0.676,156.572,4,0.7429863810539246,R&B,74.29863810539246%
5DuSzOxHDi1qZycpzIWyhO,I Love You 3000,0HS00NN7MAfF59aJnfcxSO,Stephanie Poetri,55AMArOtOIOFmLgGOHJ2Ru,209734,2019-06-03,0,0.648,0.382,6,-7.85,1,0.0396,0.911,0.0,0.393,0.408,90.099,3,0.7425439357757568,Acoustic,74.25439357757568%
4Vv1zeLLnEk2jNaqRI1M7h,"A Whole New World - From ""Aladdin""",1GlMjIezcLwV3OFlX0uXOv,Lea Salonga,3nphUMl5KNXOrRaPOQSYZ7,159520,2007-05-07,3,0.289,0.303,0,-11.332,1,0.0326,0.866,0.0,0.104,0.244,126.708,3,0.7424866557121277,Acoustic,74.24866557121277%
3Yw09dj3cTXsAzlLjgBfIP,Talk Up,3TVXtAsR1Inumwj472S9r4,Drake,2o9McLtDM7mbODV7yZF2mc,195813,2018-06-29,0,0.759,0.479,11,-10.65,1,0.186,0.0039,5.3e-06,0.302,0.347,140.089,4,0.7423927783966064,R&B,74.23927783966064%
3c7peg169veVaJRzlbCaKw,good guys,49tQo2QULno7gxHutgccqF,LANY,1rvGSofYK4rYkX2INIzFjI,224994,2020-05-13,71,0.455,0.677,0,-7.719,1,0.0751,0.593,0.0,0.0899,0.248,169.919,3,0.7422289252281189,Acoustic,74.22289252281189%
0SvxydoxEEkXt9aMAqTfpB,Wait (feat. A Boogie Wit da Hoodie),04gDigrS5kc9YWfZHwBETP,Maroon 5,5hDpkIt9yuU2MYDqzdxBDE,190476,2018-01-26,54,0.707,0.608,8,-4.514,1,0.0548,0.0628,0.0,0.118,0.414,126.121,4,0.7420512437820435,R&B,74.20512437820435%
2wVDWtLKXunswWecARNILj,SOLO,250b0Wlc5Vk0CoUsaCY84M,JENNIE,7qAJpYeABXN9ZV5wOOX59k,169566,2018-11-12,74,0.751,0.642,3,-5.165,0,0.087,0.0861,0.0,0.0953,0.388,95.045,2,0.7414751648902893,Reggae,74.14751648902893%
1a0Mg4XPdt4EKsUz5beRZY,okay,49tQo2QULno7gxHutgccqF,LANY,5jfU7VYOq1M8SllX6emQHN,169182,2019-04-23,63,0.71,0.721,8,-7.674,1,0.214,0.0508,2.88e-06,0.152,0.555,119.919,4,0.7414421439170837,R&B,74.14421439170837%
3Jc6Bdhc4QDQwal1urpuNk,Tears & Tantrums,6ioOEWNNGK40H8xrGj6XPW,XYLØ,346DA0O1oivOnbEkt9b3qj,198933,2018-09-14,35,0.724,0.812,3,-4.54,1,0.0369,0.0408,0.000262,0.0977,0.671,109.996,5,0.7404534220695496,Rock,74.04534220695496%
74ODGXs4byLTRdnKGM4s6E,Super Far,49tQo2QULno7gxHutgccqF,LANY,2hVTFTbeg9QhXGZAY99oRa,203650,2017-06-30,2,0.754,0.458,8,-6.852,1,0.144,0.105,0.0,0.249,0.495,96.011,4,0.7403556704521179,R&B,74.03556704521179%
25HWrN7rPVMy7r7JlYZvsC,Drunk On You,1frSJ3BwjRHE9jgMRQV5wC,Zookeepers,7oAvImtminoHsBgJFgKgCd,208589,2018-04-20,42,0.743,0.616,5,-5.708,0,0.0611,0.156,0.0,0.0921,0.369,162.067,2,0.7402458786964417,Reggae,74.02458786964417%
1Qg9jWGDkKAGZXj5v2OG59,Wait,04gDigrS5kc9YWfZHwBETP,Maroon 5,1Jmq5HEJeA9kNi2SgQul4U,190642,2017-11-03,0,0.659,0.604,8,-5.084,1,0.0542,0.0889,0.0,0.105,0.407,126.135,4,0.7400497794151306,R&B,74.00497794151306%
4isDU5tDNqFLQ5xQ9NgPmz,"Till My Heartaches End - From ""The Significant Other""",1mcqfNCReSFxun2vIWvC28,KZ Tandingan,6Mt2ypZ8Q48fAdqiVkw1kH,256923,2018-03-02,64,0.497,0.375,4,-6.386,1,0.0328,0.845,0.0,0.265,0.214,130.226,3,0.739700973033905,Acoustic,73.9700973033905%
226q4gIbBXEsaqHubcnN19,Hold On Tight,6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,2qvLvTcGKu1HCzQtkXHpaJ,189942,2018-05-04,10,0.318,0.647,0,-7.132,1,0.0476,0.454,0.0,0.179,0.528,86.964,5,0.7396127581596375,Rock,73.96127581596375%
3IJYUaN3tx04S4TYyZHKoP,Party Girl,1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky,6OrpY5LSOnkC8xbI5qOTvw,147800,2020-07-15,79,0.73,0.439,6,-9.864,0,0.0609,0.747,0.0,0.0988,0.615,130.09,4,0.7393237352371216,R&B,73.93237352371216%
6DCZcSspjsKoFjzjrWoCdn,God's Plan,3TVXtAsR1Inumwj472S9r4,Drake,1ATL5GLyefJaxhQzSPVrLX,198973,2018-06-29,84,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,2,0.7392735481262207,Reggae,73.92735481262207%
2VWbHHhWnMzKWPUs4IEEW9,God's Plan,3TVXtAsR1Inumwj472S9r4,Drake,2o9McLtDM7mbODV7yZF2mc,198973,2018-06-29,1,0.754,0.449,7,-9.212,1,0.108,0.0329,7.84e-05,0.55,0.35,77.167,2,0.7392375469207764,Reggae,73.92375469207764%
4iLqG9SeJSnt0cSPICSjxv,Attention,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,0t0NkQulrNkxw2oUZZHboA,211475,2017-04-20,6,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,2,0.7391429543495178,Reggae,73.91429543495178%
0IUksMHKob4SvJJL6QlQVi,Fairy of Shampoo,0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,2BV8tWJ9SXYa3qtdQaAr1L,267106,2020-05-18,44,0.548,0.787,1,-5.759,1,0.0671,0.301,0.00205,0.244,0.52,105.166,5,0.7385936379432678,Rock,73.85936379432678%
0STK94RxUulYqWzwFlyAb5,Sober,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,4N04d4lvre3E3IbXugDWcA,197893,2018-06-21,74,0.397,0.303,1,-10.413,1,0.11,0.798,4.16e-06,0.0824,0.17,170.22,3,0.738552987575531,Acoustic,73.8552987575531%
2SasoXZyv82yYgHiVOvxQn,On God,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,0FgZKfoU2Br5sHOfvZKTI9,136350,2019-10-25,64,0.41,0.886,9,-4.413,0,0.155,0.0671,0.0,0.461,0.393,72.577,5,0.7382467985153198,Rock,73.82467985153198%
6PYnUsNEpYC7A4BS2sjw3L,Right Back (feat. A Boogie Wit Da Hoodie),6LuN9FCkKOj5PcnpouEgny,Khalid,36Mq31otog86NGRflpMmkg,254999,2019-08-13,70,0.786,0.428,5,-10.011,0,0.31,0.0933,1.1e-06,0.156,0.556,97.001,2,0.7376924157142639,Reggae,73.76924157142639%
5AEtlRudpgdT5FtNiuly6Y,"Let Me Go (with Alesso, Florida Georgia Line & watt)",5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,4s5AbPXAxSCC62EWb1ZTqU,174800,2017-09-08,4,0.659,0.717,8,-4.202,1,0.0581,0.0393,0.0,0.0769,0.71,103.036,4,0.7376465201377869,R&B,73.76465201377869%
4Ro98RCK90oHqqSZUnTFq5,Strip That Down,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,4PrFFsJ2WAD46IXNdfx2dx,204502,2017-05-18,70,0.874,0.497,6,-5.484,1,0.0562,0.22,0.0,0.0761,0.542,106.023,4,0.7368818521499634,R&B,73.68818521499634%
466cKvZn1j45IpxDdYZqdA,Toosie Slide,3TVXtAsR1Inumwj472S9r4,Drake,6OQ9gBfg5EXeNAEwGSs6jK,247058,2020-05-01,83,0.83,0.49,1,-8.82,0,0.209,0.289,3.04e-06,0.113,0.845,81.604,2,0.7359806895256042,Reggae,73.59806895256042%
53CJANUxooaqGOtdsBTh7O,Old Town Road,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,63nQw5QNKBUAh4bvqSz3rJ,113013,2019-03-14,9,0.908,0.517,1,-6.063,1,0.129,0.0361,1.73e-06,0.0949,0.471,136.019,4,0.7359392046928406,R&B,73.59392046928406%
13pH7N2nIP5cE7oUbcWsya,The Bells At Christmas,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,4kvSYmcz7B2v63wHA2HV8c,111773,2012-10-29,48,0.227,0.352,2,-10.273,1,0.0321,0.316,1.21e-06,0.129,0.676,191.829,5,0.7354806661605835,Rock,73.54806661605835%
3VcVQmMivq2ISfKUmIuvMK,Rainbow,6ZgBJRjJsK1iOJGKGZxEUv,South Border,6bMej3xtNOTiiHLdhR4wzX,347120,2005-01-01,64,0.66,0.224,5,-13.426,1,0.0307,0.425,2.02e-06,0.101,0.382,88.011,3,0.7354505062103271,Acoustic,73.54505062103271%
6xZ4Q2k2ompmDppyeESIY8,Level of Concern,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,4h3HXlnt6lryGzGbWmcFuY,220051,2020-04-09,79,0.754,0.583,4,-7.34,0,0.0432,0.32,0.00015,0.144,0.77,122.012,4,0.7352002859115601,R&B,73.520028591156%
5mTJcvxRxq3uF5wUjjciDw,Lucky Strike,3WGpXCj9YhhfX11TToZcXP,Troye Sivan,1OyADPvYTlmT5hV0mtxLAY,208967,2018-08-31,0,0.612,0.694,2,-7.363,1,0.0514,0.579,0.0,0.0914,0.564,103.031,5,0.7348402142524719,Rock,73.48402142524719%
6Yx181fZzA0YE2EkUsYruq,Big Plans,2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,4XSRrYHawXjGuQ6qEk3Kk5,179929,2019-01-17,4,0.693,0.604,11,-5.279,1,0.0427,0.0668,0.0,0.114,0.651,75.014,2,0.7347022294998169,Reggae,73.47022294998169%
4DoTDAianZx2ZClDomsX4G,BBoom BBoom,5RR0MLwcjc87wjSw2JYdwx,MOMOLAND,01zdaR32KsR2MiNr0TQUPe,208520,2018-02-14,0,0.768,0.756,3,-4.224,0,0.0359,0.0143,0.028,0.0835,0.813,126.012,5,0.7345923185348511,Rock,73.45923185348511%
45ZGEdLxCZvdMX9jWlsAAx,I Don't Belong In This Club,2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,3CKzA951WnfvvOGresjno6,222620,2019-03-20,4,0.797,0.543,11,-5.744,1,0.0439,0.0202,0.0,0.0726,0.164,115.036,4,0.7345548868179321,R&B,73.45548868179321%
7y4JznkAv2W3IKw9T1o2VK,New,6Dd3NScHWwnW6obMFbl1BH,Daya,328z7dHptKTWayYVMeoAMW,230879,2017-10-11,1,0.717,0.743,0,-4.337,1,0.0322,0.0473,8.81e-06,0.368,0.321,106.919,5,0.7342577576637268,Rock,73.42577576637268%
5fcM0StdQxMjzulVGhFkHN,8 Out Of 10,3TVXtAsR1Inumwj472S9r4,Drake,2o9McLtDM7mbODV7yZF2mc,195720,2018-06-29,0,0.534,0.684,11,-7.874,0,0.717,0.164,0.0,0.499,0.338,170.416,4,0.7341411709785461,R&B,73.41411709785461%
2ARqIya5NAuvFVHSN3bL0m,The Middle,2qxJFvFYMEDqd7ui6kSAcq,Zedd,1D8u1ccrRXyFMOGTEXTgTX,184732,2018-01-23,4,0.748,0.652,7,-3.02,1,0.058,0.208,0.0,0.128,0.431,106.914,4,0.733814537525177,R&B,73.3814537525177%
5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),5LHRHt1k9lMyONurDHEdrp,Tyga,0yd01cU78rnlFXq6vRxPSR,232959,2018-05-16,79,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,4,0.7336050271987915,R&B,73.36050271987915%
4QIo4oxwzzafcBWkKjDpXY,xanny,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0S0KGZnfBGSIssfF54WSJh,243725,2019-03-29,77,0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,3,0.7330296635627747,Acoustic,73.30296635627747%
0i0wnv9UoFdZ5MfuFGQzMy,Last Hurrah,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,5ljc69MQ6iwGcJ4SmHaAh5,150333,2019-02-15,71,0.514,0.618,11,-4.585,0,0.0317,0.175,0.0,0.117,0.401,84.259,5,0.7328742146492004,Rock,73.28742146492004%
0JzwzRDkwZr8s1WRfNgUqA,Till I Met You,7DW4ijH3n36QN0RlC0n649,Angeline Quinto,0NfAzxHZ4diQArSqZMTJHc,240065,2015-01-01,60,0.452,0.476,2,-8.042,1,0.0338,0.689,2.27e-06,0.361,0.172,139.833,3,0.7322391271591187,Acoustic,73.22391271591187%
3AzjcOeAmA57TIOr9zF1ZW,Physical,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,7fJJK56U9fHixgO0HQkhtI,193829,2020-03-27,82,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,5,0.7319379448890686,Rock,73.19379448890686%
5px6upUHM3fhOP621Edp4V,Physical,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,5Vzq1wKBUXMxEZl3NPjJpS,193829,2020-01-30,78,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.962,5,0.7319379448890686,Rock,73.19379448890686%
7txPE73wHbuXYkM1h8zNrG,Mob Ties,3TVXtAsR1Inumwj472S9r4,Drake,2o9McLtDM7mbODV7yZF2mc,205146,2018-06-29,1,0.755,0.575,4,-8.392,0,0.0673,0.0443,0.00127,0.276,0.493,85.994,2,0.7317230701446533,Reggae,73.17230701446533%
0WdR2AyLW1Drd3OUdwezM0,everytime,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,3tx8gQqWbGwqIGZHqDNrGe,172106,2018-08-17,69,0.71,0.614,10,-6.757,0,0.0431,0.186,0.0,0.0974,0.658,148.152,2,0.7314164638519287,Reggae,73.14164638519287%
2QbFClFyhMMtiurUjuQlAe,Don't Wanna Know (feat. Kendrick Lamar),04gDigrS5kc9YWfZHwBETP,Maroon 5,1Jmq5HEJeA9kNi2SgQul4U,214265,2017-11-03,0,0.775,0.617,7,-6.166,1,0.0701,0.341,0.0,0.0985,0.485,100.048,2,0.7311453223228455,Reggae,73.11453223228455%
3xaugmCyXrVkrDTXbFkMW3,Sanctuary,3MZsBdqDrRTJihTHQrO6Dq,Joji,1cjgTku8zcYVHRi8QQH1XI,180018,2019-06-14,77,0.552,0.65,1,-7.199,1,0.128,0.422,0.000275,0.372,0.316,167.788,4,0.7310197353363037,R&B,73.10197353363037%
3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),23fqKkggKUBHNkbKtXEls4,Kygo,0IUCAsckpNyV4wHKIHQawC,220780,2017-02-16,77,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,4,0.7309623956680298,R&B,73.09623956680298%
7jTO2Pyavfit1JCdMVrkud,Bakas Ng Talampakan,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,1EwbCDDECWOsAKtqMtefgt,246363,2020-04-05,46,0.463,0.723,5,-4.026,1,0.0339,0.0583,0.0,0.166,0.327,131.905,5,0.7307498455047607,Rock,73.07498455047607%
7lAeknkZz0KCk2RmAZESHF,High (& Dua Lipa),0vqJkZ0RpLZixt3lTmD8vP,Whethan,3hXz1dCjtLebg2PabyUKJZ,196706,2018-02-09,0,0.712,0.542,10,-5.648,0,0.194,0.121,0.0,0.0662,0.656,147.864,2,0.7293607592582703,Reggae,72.93607592582703%
4kOlyvj9WiPrI4zpmzKAeA,Change Your Mind,63gbXCha1jpkrJJ9K5gGpR,ELI,60PSfBhVSZFJj302rOs4DY,173675,2018-04-09,60,0.826,0.499,6,-9.075,1,0.0735,0.402,0.0,0.405,0.582,114.993,4,0.729008138179779,R&B,72.9008138179779%
1Spmq0UazGU6ovMIlGldZX,Dumb Blonde (feat. Nicki Minaj),0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,3FrkD0TTaXBuW19vuEhDGz,214651,2019-02-15,54,0.727,0.852,1,-4.682,1,0.0803,0.166,0.0,0.122,0.922,110.017,2,0.7289832234382629,Reggae,72.8983223438263%
6ZNo7Vi0TE9ul1fhKd4S1M,Pray For Me (with Kendrick Lamar),1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,7znxn446I0HDNWcV86iRLz,211440,2018-02-02,0,0.734,0.667,2,-4.996,1,0.0871,0.092,2.12e-05,0.104,0.165,100.578,2,0.7284044027328491,Reggae,72.84044027328491%
1mpD5Q8IM32I4bF6eCpU74,Up All Night,6LuN9FCkKOj5PcnpouEgny,Khalid,2pSH41L4EXqhGHyTjM2dA2,157220,2019-11-14,78,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989,5,0.7276544570922852,Rock,72.76544570922852%
0t1kP63rueHleOhQkYSXFY,Dynamite,3Nrfpe0tUJi4K4DXYWgMUX,BTS,6K4chJALBBMYmXjwgvqahx,199053,2020-08-28,96,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,2,0.7273776531219482,Reggae,72.73776531219482%
